id_entidad,denominacion,sigla,objetivo_entidad,url_sitio_web,mecanismos_atencion,proyectos_simplificacion,mae,titulo_tramite,objetivo_tramite,marco_legal,duracion_meses,duracion_dias,duracion_horas,duracion_minutos,palabras_clave,url_tramite_en_linea,url_informacion_tramite,url_aplicacion_movil,ciudadania_digital,empresa_digital,plataforma_pago,firma_digital,procedimientos,observacion_tramite,valoracion,apostilla,tramite_en_linea,tipo_acceso,concepto_costo,monto_costo,moneda_costo,cuenta_deposito_costo,descripcion_pago,forma_pago_costo,descripcion_categoria,segundo.hora_ini,continuo,primero.hora_fin,primero.hora_ini,segundo.hora_fin
412,Corporación Minera de Bolivia,COMIBOL,corporacion minera bolivia encargada administrar cadena productiva mineria estatal logrando niveles superiores produccion potenciandose promoviendo diversificacion actividad minero–metalurgicas contribuir generacion excedentes economicos aportando significativamente desarrollo social medio ambiental demostrando confiabilidad sostenibilidad competitividad,http://www.comibol.gob.bo/,Desconocido,Desconocido,Dr. Carlos Alberto Soruco Arroyo,Emisión de Plano Catastral,emitir plano catastral,"[""Ley N° 845 de 23 de octubre de 2016"", ""D.S 2994 de 23 de noviembre de 2016""]",0,0.0,72.0,0.0,plano catastral plano catastral,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito bancario enlos bancos autorizados cuenta comibol concepto solicitud delservicio emision plano catastralel actor productivo minero realiza solicitud preparandolos requisitos exigidos ma formulario servicios servidor publico comibol entrega inicio tramite haciendo referencia tipo tramiteen caso solicitud comprendida area pertenencia comibol gerente tecnico operaciones entrega solicitante nota correspondenciaen caso solicitud encuentre area titularidad derechos mineros comibol gerente tecnico operaciones realizara entrega plano catastral individual solicitante solicitante apersona recoger plano catastral individual,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,COMIBOL,100,BS,Indicar al cajero del Banco que es para COMIBOL,Planos catastrales (original),Depósito en cuenta,Gobierno,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
412,Corporación Minera de Bolivia,COMIBOL,corporacion minera bolivia encargada administrar cadena productiva mineria estatal logrando niveles superiores produccion potenciandose promoviendo diversificacion actividad minero–metalurgicas contribuir generacion excedentes economicos aportando significativamente desarrollo social medio ambiental demostrando confiabilidad sostenibilidad competitividad,http://www.comibol.gob.bo/,Desconocido,Desconocido,Dr. Carlos Alberto Soruco Arroyo,Emisión de Plano Catastral,emitir plano catastral,"[""Ley N° 845 de 23 de octubre de 2016"", ""D.S 2994 de 23 de noviembre de 2016""]",0,0.0,72.0,0.0,plano catastral plano catastral,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito bancario enlos bancos autorizados cuenta comibol concepto solicitud delservicio emision plano catastralel actor productivo minero realiza solicitud preparandolos requisitos exigidos ma formulario servicios servidor publico comibol entrega inicio tramite haciendo referencia tipo tramiteen caso solicitud comprendida area pertenencia comibol gerente tecnico operaciones entrega solicitante nota correspondenciaen caso solicitud encuentre area titularidad derechos mineros comibol gerente tecnico operaciones realizara entrega plano catastral individual solicitante solicitante apersona recoger plano catastral individual,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,COMIBOL,100,BS,Indicar al cajero del Banco que es para COMIBOL,Planos catastrales (original),Depósito en cuenta,Económico-Productivo,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
412,Corporación Minera de Bolivia,COMIBOL,corporacion minera bolivia encargada administrar cadena productiva mineria estatal logrando niveles superiores produccion potenciandose promoviendo diversificacion actividad minero–metalurgicas contribuir generacion excedentes economicos aportando significativamente desarrollo social medio ambiental demostrando confiabilidad sostenibilidad competitividad,http://www.comibol.gob.bo/,Desconocido,Desconocido,Dr. Carlos Alberto Soruco Arroyo,Emisión de Plano Catastral,emitir plano catastral,"[""Ley N° 845 de 23 de octubre de 2016"", ""D.S 2994 de 23 de noviembre de 2016""]",0,0.0,72.0,0.0,plano catastral plano catastral,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito bancario enlos bancos autorizados cuenta comibol concepto solicitud delservicio emision plano catastralel actor productivo minero realiza solicitud preparandolos requisitos exigidos ma formulario servicios servidor publico comibol entrega inicio tramite haciendo referencia tipo tramiteen caso solicitud comprendida area pertenencia comibol gerente tecnico operaciones entrega solicitante nota correspondenciaen caso solicitud encuentre area titularidad derechos mineros comibol gerente tecnico operaciones realizara entrega plano catastral individual solicitante solicitante apersona recoger plano catastral individual,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,COMIBOL,50,BS,Indicar al cajero del Banco que es para COMIBOL,Planos catastrales (copia),Depósito en cuenta,Gobierno,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
412,Corporación Minera de Bolivia,COMIBOL,corporacion minera bolivia encargada administrar cadena productiva mineria estatal logrando niveles superiores produccion potenciandose promoviendo diversificacion actividad minero–metalurgicas contribuir generacion excedentes economicos aportando significativamente desarrollo social medio ambiental demostrando confiabilidad sostenibilidad competitividad,http://www.comibol.gob.bo/,Desconocido,Desconocido,Dr. Carlos Alberto Soruco Arroyo,Emisión de Plano Catastral,emitir plano catastral,"[""Ley N° 845 de 23 de octubre de 2016"", ""D.S 2994 de 23 de noviembre de 2016""]",0,0.0,72.0,0.0,plano catastral plano catastral,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito bancario enlos bancos autorizados cuenta comibol concepto solicitud delservicio emision plano catastralel actor productivo minero realiza solicitud preparandolos requisitos exigidos ma formulario servicios servidor publico comibol entrega inicio tramite haciendo referencia tipo tramiteen caso solicitud comprendida area pertenencia comibol gerente tecnico operaciones entrega solicitante nota correspondenciaen caso solicitud encuentre area titularidad derechos mineros comibol gerente tecnico operaciones realizara entrega plano catastral individual solicitante solicitante apersona recoger plano catastral individual,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,COMIBOL,50,BS,Indicar al cajero del Banco que es para COMIBOL,Planos catastrales (copia),Depósito en cuenta,Económico-Productivo,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
412,Corporación Minera de Bolivia,COMIBOL,corporacion minera bolivia encargada administrar cadena productiva mineria estatal logrando niveles superiores produccion potenciandose promoviendo diversificacion actividad minero–metalurgicas contribuir generacion excedentes economicos aportando significativamente desarrollo social medio ambiental demostrando confiabilidad sostenibilidad competitividad,http://www.comibol.gob.bo/,Desconocido,Desconocido,Dr. Carlos Alberto Soruco Arroyo,Emisión de Fotocopia simple del Testimonio de Contrato de Arrendamiento,emitir fotocopia simple testimonio contrato arrendamiento,"[""Ley N° 845 de 23 de octubre de 2016"", ""D.S 2994 de 23 de noviembre de 2016""]",0,0.0,72.0,Desconocido,testimonio contrato fotocopia simple testimonio contrato arrendamiento,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito bancario bancos autorizados cuenta comibol concepto solicitud servicio emision fotocopia simple testimonio contrato arrendamientoel actor productivo minero realiza solicitud preparando requisitos exigidos ma formulario servicios servidor publico comibol entrega inicio tramite haciendo referencia tipo tramiteen caso solicitud comprendida area titularidad derechos mineros comibol gerente tecnico operaciones entrega solicitante nota correspondenciaen caso solicitud seencuentra area titularidad comibol gerente tecnico operaciones realizara entrega fotocopia simple testimonio contrato arrendamiento solicitanteel solicitante apersona recoger fotocopia simple testimonio contrato arrendamiento,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,COMIBOL,30,BS,Indicar al cajero del Banco que es para COMIBOL,Pago por publicacion,Depósito en cuenta,Gobierno,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
412,Corporación Minera de Bolivia,COMIBOL,corporacion minera bolivia encargada administrar cadena productiva mineria estatal logrando niveles superiores produccion potenciandose promoviendo diversificacion actividad minero–metalurgicas contribuir generacion excedentes economicos aportando significativamente desarrollo social medio ambiental demostrando confiabilidad sostenibilidad competitividad,http://www.comibol.gob.bo/,Desconocido,Desconocido,Dr. Carlos Alberto Soruco Arroyo,Emisión de Fotocopia simple del Testimonio de Contrato de Arrendamiento,emitir fotocopia simple testimonio contrato arrendamiento,"[""Ley N° 845 de 23 de octubre de 2016"", ""D.S 2994 de 23 de noviembre de 2016""]",0,0.0,72.0,Desconocido,testimonio contrato fotocopia simple testimonio contrato arrendamiento,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito bancario bancos autorizados cuenta comibol concepto solicitud servicio emision fotocopia simple testimonio contrato arrendamientoel actor productivo minero realiza solicitud preparando requisitos exigidos ma formulario servicios servidor publico comibol entrega inicio tramite haciendo referencia tipo tramiteen caso solicitud comprendida area titularidad derechos mineros comibol gerente tecnico operaciones entrega solicitante nota correspondenciaen caso solicitud seencuentra area titularidad comibol gerente tecnico operaciones realizara entrega fotocopia simple testimonio contrato arrendamiento solicitanteel solicitante apersona recoger fotocopia simple testimonio contrato arrendamiento,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,COMIBOL,30,BS,Indicar al cajero del Banco que es para COMIBOL,Pago por publicacion,Depósito en cuenta,Económico-Productivo,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
161,Agencia Estatal de Vivienda,AEVIVIENDA,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,www.aevivienda.gob.bo,via correo electronico call center chat mediante facebook agencia estatal vivienda,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Gonzalo Rodriguez Camara,Ingreso de solicitud de Certificado de No Propiedad a través de la AEVIVIENDA solo para beneficiarios que accedan a viviendas de la AEVIVIENDA y emisión del Certificado de No Propiedad realizado por Derechos Reales,agilizar obtencion certificado propiedad mediante ingresos solicitude trave pagina web aeviviendagobbocertificados destinado beneficiarios accedan viviendas aevivienda posteriormente emitida derechos real,"[""CONVENIO CON DERECHOS REALES, DONDE INTERCAMBIAMOS INFORMACION, PARA LA AGILIZAR EL TRAMITE DE CERTIFICADO DE NO PROPIEDAD""]",0,2.0,0.0,0.0,certificado propiedad propiedad certificado derechos real,http://aevivienda.gob.bo/certificado,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitante debe ingresar pagina web aeviviendagobbocertificados llenar formulario solicitud propiedad hacer clic “ enviar solicitud ” imprime firma formulario solicitud certificado propiedaddentro horas debe aproximarse ventanilla oficina derechos real solicitar emision certificado propiedad entregando formulario solicitud fotocopiade cedula identidadrealiza pago misma ventanilla derechos real monto b recibe certificadode propiedad impreso,aevivienda solo facilita ingreso solicitude certificado propiedad trave pagina web institucional solo beneficiarios accedan viviendas aevivienda realmente emite certificado propiedad derechos real,0.0,f,f,PUBLICO,Certificado de No Propiedad,100,BS,1-3696024,El Pago se realiza en ventanilla de Derechos Reales,Efectivo,Gobierno,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
272,Servicio Nacional del Sistema de Reparto,SENASIR,otorgar prestaciones sistema reparto reconocer aportes compensacion cotizaciones,www.senasir.gob.bo,via correo electronico,manual procedimientos abreviado magisterio policia administracion publica seguro social universitario comibol,Juan Edwin Mercado Claros,Solicitud de Renta de Derechohabiente (Renta de Viudez y Orfandad),otorgar renta sistema reparto derechohabientes,"[""Resolución Administrativa SENASIR 727/2013""]",2,0.0,0.0,0.0,derechohabiente renta renta viudez renta orfandad,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza solicitud renta derechohabiente presentado requisitos solicitados realiza pago tramite ventanilla valoresrecoge resolucion aprobada cobro renta derechohabiente,requisitos debe presentarse folder debera comprar ventanilla valores,0.0,f,f,PUBLICO,Pago de trámite,15,BS,1-3696024,Papeletas valoradas,Efectivo,Gobierno,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
272,Servicio Nacional del Sistema de Reparto,SENASIR,otorgar prestaciones sistema reparto reconocer aportes compensacion cotizaciones,www.senasir.gob.bo,via correo electronico,manual procedimientos abreviado magisterio policia administracion publica seguro social universitario comibol,Juan Edwin Mercado Claros,Solicitud de Renta de Derechohabiente (Renta de Viudez y Orfandad),otorgar renta sistema reparto derechohabientes,"[""Resolución Administrativa SENASIR 727/2013""]",2,0.0,0.0,0.0,derechohabiente renta renta viudez renta orfandad,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza solicitud renta derechohabiente presentado requisitos solicitados realiza pago tramite ventanilla valoresrecoge resolucion aprobada cobro renta derechohabiente,requisitos debe presentarse folder debera comprar ventanilla valores,0.0,f,f,PUBLICO,Compra de Folder,15,BS,1-3696024,Papeletas valoradas,Efectivo,Gobierno,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
272,Servicio Nacional del Sistema de Reparto,SENASIR,otorgar prestaciones sistema reparto reconocer aportes compensacion cotizaciones,www.senasir.gob.bo,via correo electronico,manual procedimientos abreviado magisterio policia administracion publica seguro social universitario comibol,Juan Edwin Mercado Claros,Emisión del Certificado de Compensación de Cotizaciones,certificar aportes realizados antiguo sistema reparto abril,"[""Ley de Pensiones N° 65 (Art. 24)"", ""Decreto Supremo N° 822"", ""Resolución Administrativa SENASIR 064""]",0,15.0,0.0,0.0,compensacion cotizaciones certificado compensacion,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitante apersona plataforma atencion ciudadano senasir solicita certificacion compensaciones cotizacionrecibe formulario requisitos debe presentar segun sector trabajo compra “ foldercarpeta compensacion cotizacion ” presenta requisitos dicha carpetacuando senasir emite resolucion compensacion cotizaciones notifica solicitante solicitantedebe elaborar nota conformidad notificacion si acuerdorecoge plataforma atencion ciudadano certificado compensaciones cotizacion,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Certificado de Compensación de Cotizaciones,25,BS,1-3696024,Papeletas valoradas,Efectivo,Gobierno,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
259,Instituto Boliviano de la Ceguera,IBC,instituto boliviano ceguera institucion publica personalidad juridica propia autonomia gestion tecnica legal administrativa objetivos ma importantes rehabilitacion habilitacion persona ciegas puedan lograr forma individual vida desarrollar potencialidades lograr objetivos basados igualdad oportunidades equiparacion condiciones inclusion plenum sociedad,www.ibc.gob.bo,correo electronico senapisoportegmailcom telefono,solicitud seguimiento tramites,Dr. Carlos Alberto Soruco Arroyo,Afiliación al IBC,registrar persona ciegas instituto boliviano ceguera previo cumplimiento requisitos exigidos,"[""Ley que crea al Instituto Boliviano de la Ceguera del 22 de enero 1957"", ""DS N° 08083 Aprueba el Reglamento del Instituto Boliviano de la Ceguera"", ""DS N° 22942 de fecha 11-10-1991"", ""DS N° 28631 de fecha 08-03-2006"", ""Reglamento para el pago del Bono Anual de Indigencia para personas ciegas""]",0,25.0,0.0,0.0,afiliacion ibc registro persona ciegas ciegas,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito banco union monto b cuenta unica instituto boliviano ceguera ibc ctapresenta requisitos solicitados oficinas direcciones departamentales correspondientesfirma constancia recepcion recoge carnet afiliacion ibc oficina departamental inicio tramite,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Afiliación al IBC,100,BS,1-17333464,Cuenta única del IBC,Depósito en cuenta,Gobierno,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
259,Instituto Boliviano de la Ceguera,IBC,instituto boliviano ceguera institucion publica personalidad juridica propia autonomia gestion tecnica legal administrativa objetivos ma importantes rehabilitacion habilitacion persona ciegas puedan lograr forma individual vida desarrollar potencialidades lograr objetivos basados igualdad oportunidades equiparacion condiciones inclusion plenum sociedad,www.ibc.gob.bo,correo electronico senapisoportegmailcom telefono,solicitud seguimiento tramites,Dr. Carlos Alberto Soruco Arroyo,Afiliación al IBC,registrar persona ciegas instituto boliviano ceguera previo cumplimiento requisitos exigidos,"[""Ley que crea al Instituto Boliviano de la Ceguera del 22 de enero 1957"", ""DS N° 08083 Aprueba el Reglamento del Instituto Boliviano de la Ceguera"", ""DS N° 22942 de fecha 11-10-1991"", ""DS N° 28631 de fecha 08-03-2006"", ""Reglamento para el pago del Bono Anual de Indigencia para personas ciegas""]",0,25.0,0.0,0.0,afiliacion ibc registro persona ciegas ciegas,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito banco union monto b cuenta unica instituto boliviano ceguera ibc ctapresenta requisitos solicitados oficinas direcciones departamentales correspondientesfirma constancia recepcion recoge carnet afiliacion ibc oficina departamental inicio tramite,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Afiliación al IBC,100,BS,1-17333464,Cuenta única del IBC,Depósito en cuenta,Salud,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
259,Instituto Boliviano de la Ceguera,IBC,instituto boliviano ceguera institucion publica personalidad juridica propia autonomia gestion tecnica legal administrativa objetivos ma importantes rehabilitacion habilitacion persona ciegas puedan lograr forma individual vida desarrollar potencialidades lograr objetivos basados igualdad oportunidades equiparacion condiciones inclusion plenum sociedad,www.ibc.gob.bo,correo electronico senapisoportegmailcom telefono,solicitud seguimiento tramites,Dr. Carlos Alberto Soruco Arroyo,Renovación o actualización de Carnet de Afiliación al IBC,renovar actualizar carnet afiliacion ibc motivos caducidad extravio actualizacion dado relevantes contenidos mencionado carnet,"[""Ley que crea al Instituto Boliviano de la Ceguera del 22 de enero 1957"", ""DS N° 08083 Aprueba el Reglamento del Instituto Boliviano de la Ceguera"", ""DS N° 22942 de fecha 11-10-1991"", ""DS N° 28631 de fecha 08-03-2006"", ""Reglamento para el pago del Bono Anual de Indigencia para personas ciegas""]",0,10.0,0.0,0.0,actualizacion renovacion carnet afiliacion ibc actualizacion carnet ibc,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito banco union monto b cuenta unica instituto boliviano ceguera ibc cta presenta requisitos solicitados oficinas direcciones departamentales correspondientesfirma constancia recepcion recoge carnet afiliacion ibc renovacion actualizacion oficina departamental inicio tramite,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Renovación o actualización de carnet de afiliación al IBC,15,BS,1-17333464,Cuenta única del IBC,Depósito en cuenta,Gobierno,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
259,Instituto Boliviano de la Ceguera,IBC,instituto boliviano ceguera institucion publica personalidad juridica propia autonomia gestion tecnica legal administrativa objetivos ma importantes rehabilitacion habilitacion persona ciegas puedan lograr forma individual vida desarrollar potencialidades lograr objetivos basados igualdad oportunidades equiparacion condiciones inclusion plenum sociedad,www.ibc.gob.bo,correo electronico senapisoportegmailcom telefono,solicitud seguimiento tramites,Dr. Carlos Alberto Soruco Arroyo,Renovación o actualización de Carnet de Afiliación al IBC,renovar actualizar carnet afiliacion ibc motivos caducidad extravio actualizacion dado relevantes contenidos mencionado carnet,"[""Ley que crea al Instituto Boliviano de la Ceguera del 22 de enero 1957"", ""DS N° 08083 Aprueba el Reglamento del Instituto Boliviano de la Ceguera"", ""DS N° 22942 de fecha 11-10-1991"", ""DS N° 28631 de fecha 08-03-2006"", ""Reglamento para el pago del Bono Anual de Indigencia para personas ciegas""]",0,10.0,0.0,0.0,actualizacion renovacion carnet afiliacion ibc actualizacion carnet ibc,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realiza deposito banco union monto b cuenta unica instituto boliviano ceguera ibc cta presenta requisitos solicitados oficinas direcciones departamentales correspondientesfirma constancia recepcion recoge carnet afiliacion ibc renovacion actualizacion oficina departamental inicio tramite,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,Renovación o actualización de carnet de afiliación al IBC,15,BS,1-17333464,Cuenta única del IBC,Depósito en cuenta,Salud,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
95,Escuela de Gestión Pública Plurinacional,EGPP,entidad publica descentralizada ministerio educacion contribuye desarrollo construccion consolidacion nueva gestion publica plurinacional mediante formacion capacitacion servidores publicos miembros organizaciones sociales lideres lideresas autoridades pueblo indigena originario campesinos,http://web.egpp.gob.bo/,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Solicitud de cursos, talleres, seminarios, programas y diplomados",realizar inscripcion cursos talleres seminarios programas diplomados dirigido servidores publicos distintos organos gobierno asi niveles departamental municipal profesionales independientes publico general,"[""D.S. 212, crea la Escuela de Gestión Pública Plurinacional""]",0,0.0,24.0,0.0,curso taller solicitud curso seminario diplomado egpp escuela,egpp.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,participante debe ingresar pagina web egpp wwwegppgobbo llenar formulario inscripcion segun tipo evento cursos talleres seminarios programas diplomados genus formulario pagoimprime firma formulario inscripcion formulario pagorealiza pago banco union presentando formulario pago debera indicar cajero nombre nituna vez realizado pago presenta requisitos documentarios gestor academico eventorecibe informacion inscripcion ma informacion relacionada evento mediante correo electronico via telefono,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,0.0,f,f,PUBLICO,"Cursos, talleres, seminarios, programas y diplomados",0,BS,Cuenta EGPP,"El COSTO VARIA según el tipo de evento (Cursos, talleres, seminarios, programas y diplomados)",Depósito en cuenta,Educación,09:30 PM,False,07:30 PM,03:30 PM,01:30 AM
242,Servicio General de Identificación Personal,SEGIP,otorgar trave registro identificacion boliviano bolivianas residen dentro plurinacional bolivia persona permanencia legal pais ejercicio pleno derechos desarrollando soluciones integrales mediante prestacion servicios calidad calidez empleando tecnologia ultima generacion,https://www.segip.gob.bo/,Desconocido,gabinete juridico virtual,Dr. Carlos Alberto Soruco Arroyo,Emisión de Cédulas de Identidad NUEVO,otorgar trave registro identificacion boliviano residen dentro plurinacional bolivia ejercicio pleno derechos,"[""Ley N° 145 del 27 de junio de 2011 (Crea el SEGIP)""]",0,0.0,0.0,0.0,ci cedula cedula identidad carnet carnet identidad,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitante debe realizar deposito bancario b entidades financieras autorizadas segip nombre solicitante numero cuenta debe acercarse cajero indicarle segip indicando primera vez tramita cedula identidad caso ser pago trave banca electronica presentar oficinas segip numero transaccion correspondiente captura pantalla dicha transaccion dirigirse oficinas segip presentar requisitosuna vez revisada documentacion entregara solicitante ticket atencionllena formulario solicitud cedula identidad declaracion jurada acuerdo numeracion ticket solicitante serum derivado mesa operacionesse procedera biometrizacion usuario enrolamiento biometrico toma fotografia afiliacion correspondiente sistema ruibioel solicitante revisa informacion contenida sistema dando conformidad datos insertos registrouna vez terminado proceso biometrizacion carga datos sistema toma fotografia tecnico operador procedera impresion cedula identidadel tecnico operador procede entrega cedula identidad conclusion proceso emision documental,Desconocido,0.0,f,f,PUBLICO,Emisión de Cédulas de Identidad,17,BS,Indicar al cajero que es para el SEGIP,Pago por publicacion,Depósito en cuenta,Identificación,Desconocido,True,07:58 PM,12:00 PM,Desconocido
242,Servicio General de Identificación Personal,SEGIP,otorgar trave registro identificacion boliviano bolivianas residen dentro plurinacional bolivia persona permanencia legal pais ejercicio pleno derechos desarrollando soluciones integrales mediante prestacion servicios calidad calidez empleando tecnologia ultima generacion,https://www.segip.gob.bo/,Desconocido,gabinete juridico virtual,Dr. Carlos Alberto Soruco Arroyo,RENOVACIÓN de Cédulas de Identidad,renovar cedula identidad caducada ciudadanos plurinacional bolivia ejercicio pleno derechos,"[""Ley N° 145 del 27 de junio de 2011 (Crea el SEGIP)""]",0,0.0,0.0,15.0,renovacion carnet cedula identidad renovacion carnet identidad,http://www.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitante debe realizar deposito bancario b entidades financieras autorizadas segip nombre solicitante numero cuenta debe acercarse cajero indicarle segip indicando primera vez tramita cedula identidad caso ser pago trave banca electronica presentar oficinas segip numero transaccion correspondiente captura pantalla dicha transaccion dirigirse oficinas segip presentar requisitosuna vez revisada documentacion entregara solicitante ticket atencionllena formulario solicitud cedula identidad declaracion jurada acuerdo numeracion ticket solicitante serum derivado mesa operacionesse procedera biometrizacion usuario enrolamiento biometrico toma fotografia afiliacion correspondiente sistema ruibio si correspondeel solicitante revisa informacion contenida sistema dando conformidad datos insertos registrouna vez terminado proceso biometrizacion carga datos sistema toma fotografia tecnico operador procedera impresion cedula identidadel tecnico operador procede entrega cedula identidad conclusion proceso emision documental,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,Renovación de Cédulas de Identidad,17,BS,Indicar al cajero que es para el SEGIP,Pago por publicacion,Depósito en cuenta,Identificación,Desconocido,True,07:58 PM,12:00 PM,Desconocido
